customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,FM_score,Segment
11749,85,6,7019.9,3,4,5,4,Loyal Customers
11750,50,5,4107.85,4,3,4,4,Champions
11751,234,2,696.9300000000001,2,1,2,2,About To Sleep
11752,86,4,6648.82,3,3,5,4,Loyal Customers
11753,81,3,2539.45,3,2,3,2,Promising
11754,74,7,4841.700000000001,4,4,4,4,Champions
11755,13,2,668.45,5,1,2,2,Recent Users
11756,60,2,1858.47,4,1,2,2,Recent Users
11757,124,3,2109.49,3,2,2,2,Promising
11758,9,4,3111.38,5,3,3,3,Potential Loyalist
11759,15,5,6102.84,5,3,4,4,Champions
11760,22,2,2971.4700000000003,5,1,3,2,Recent Users
11761,101,3,1548.39,3,2,2,2,Promising
11762,141,4,3753.87,3,3,3,3,Needs Attention
11763,104,2,3618.9300000000003,3,1,3,2,Promising
11764,12,4,5272.92,5,3,4,4,Champions
11765,25,2,800.4300000000001,5,1,2,2,Recent Users
11766,115,7,12741.17,3,4,5,4,Loyal Customers
11767,335,1,241.96,2,1,1,1,About To Sleep
11768,17,5,7853.21,5,3,5,4,Champions
11769,107,3,3066.48,3,2,3,2,Promising
11770,85,6,7027.27,3,4,5,4,Loyal Customers
11771,60,4,3075.91,4,3,3,3,Potential Loyalist
11773,54,4,1798.8700000000001,4,3,2,2,Recent Users
11774,21,7,7401.31,5,4,5,4,Champions
11775,2,8,7853.72,5,5,5,5,Champions
11776,83,4,5476.35,3,3,4,4,Loyal Customers
11777,114,5,8341.26,3,3,5,4,Loyal Customers
11778,80,6,2090.84,3,4,2,3,Needs Attention
11779,51,3,2960.42,4,2,3,2,Recent Users
11780,9,5,2809.34,5,3,3,3,Potential Loyalist
11781,25,3,2479.9,5,2,3,2,Recent Users
11782,12,4,2931.35,5,3,3,3,Potential Loyalist
11783,84,3,2367.3500000000004,3,2,3,2,Promising
11784,55,6,7975.89,4,4,5,4,Champions
11785,54,6,6081.83,4,4,4,4,Champions
11786,42,6,6805.860000000001,4,4,5,4,Champions
11787,11,4,5705.360000000001,5,3,4,4,Champions
11788,10,4,2529.3900000000003,5,3,3,3,Potential Loyalist
11789,175,3,4202.860000000001,3,2,4,3,Needs Attention
11790,27,4,7469.88,5,3,5,4,Champions
11791,29,4,2879.33,5,3,3,3,Potential Loyalist
11792,282,1,183.96,2,1,1,1,About To Sleep
11793,70,4,4359.39,4,3,4,4,Champions
11794,12,7,3917.38,5,4,3,4,Champions
11795,47,4,4418.93,4,3,4,4,Champions
11796,203,1,280.47,2,1,1,1,About To Sleep
11797,22,5,5812.35,5,3,4,4,Champions
11798,229,2,2126.9,2,1,3,2,About To Sleep
11799,28,5,3130.83,5,3,3,3,Potential Loyalist
11800,28,4,7532.75,5,3,5,4,Champions
11801,15,5,5320.860000000001,5,3,4,4,Champions
11802,68,5,6672.1900000000005,4,3,5,4,Champions
11803,120,3,3694.8900000000003,3,2,3,2,Promising
11804,115,3,1233.38,3,2,2,2,Promising
11805,73,6,10438.79,4,4,5,4,Champions
11806,156,2,2575.94,3,1,3,2,Promising
11807,35,4,2638.29,4,3,3,3,Potential Loyalist
11808,24,3,5276.34,5,2,4,3,Potential Loyalist
11809,36,7,8736.26,4,4,5,4,Champions
11810,146,4,5324.37,3,3,4,4,Loyal Customers
11811,57,6,5102.76,4,4,4,4,Champions
11812,156,3,3274.37,3,2,3,2,Promising
11813,70,4,6131.82,4,3,4,4,Champions
11814,27,3,5018.42,5,2,4,3,Potential Loyalist
11815,189,4,6581.83,2,3,5,4,Can't Lose Them
11816,97,5,9508.75,3,3,5,4,Loyal Customers
11817,2,6,4760.2,5,4,4,4,Champions
11818,187,3,1308.46,3,2,2,2,Promising
11819,71,3,4701.32,4,2,4,3,Potential Loyalist
11820,70,4,3595.32,4,3,3,3,Potential Loyalist
11821,40,4,1688.3500000000001,4,3,2,2,Recent Users
11822,76,4,4287.31,4,3,4,4,Champions
11823,60,7,6196.31,4,4,4,4,Champions
11824,6,6,6851.700000000001,5,4,5,4,Champions
11825,7,3,674.94,5,2,2,2,Recent Users
11826,94,5,5232.33,3,3,4,4,Loyal Customers
11827,2,4,2085.43,5,3,2,2,Recent Users
11828,32,5,5043.29,4,3,4,4,Champions
11829,24,4,3868.45,5,3,3,3,Potential Loyalist
11830,27,8,7048.29,5,5,5,5,Champions
11831,89,5,5131.86,3,3,4,4,Loyal Customers
11832,2,1,397.95000000000005,5,1,1,1,Price Sensitive
11833,19,5,3287.76,5,3,3,3,Potential Loyalist
11834,15,6,9509.710000000001,5,4,5,4,Champions
11835,197,2,1916.95,2,1,2,2,About To Sleep
11836,37,3,1684.3500000000001,4,2,2,2,Recent Users
11837,1,3,6185.42,5,2,4,3,Potential Loyalist
11838,127,3,2113.95,3,2,2,2,Promising
11839,22,2,2039.5,5,1,2,2,Recent Users
11840,37,5,3475.36,4,3,3,3,Potential Loyalist
11841,48,2,1154.94,4,1,2,2,Recent Users
11842,30,9,10040.51,5,5,5,5,Champions
11843,47,5,6534.83,4,3,5,4,Champions
11844,85,4,4465.29,3,3,4,4,Loyal Customers
11845,57,5,2785.29,4,3,3,3,Potential Loyalist
11846,108,3,4899.32,3,2,4,3,Needs Attention
11847,208,2,1583.94,2,1,2,2,About To Sleep
11848,58,11,8202.62,4,5,5,5,Champions
11849,41,3,4426.8,4,2,4,3,Potential Loyalist
11850,93,4,3568.4300000000003,3,3,3,3,Needs Attention
11851,75,5,6040.33,4,3,4,4,Champions
11852,213,1,351.96000000000004,2,1,1,1,About To Sleep
11853,6,3,1075.91,5,2,2,2,Recent Users
11854,23,3,1721.42,5,2,2,2,Recent Users
11855,42,10,8294.130000000001,4,5,5,5,Champions
11856,105,3,2378.49,3,2,3,2,Promising
11857,287,1,1843.96,2,1,2,2,About To Sleep
11858,140,6,4762.41,3,4,4,4,Loyal Customers
11859,99,4,2275.39,3,3,3,3,Needs Attention
11860,30,4,4330.860000000001,5,3,4,4,Champions
11861,66,5,990.8900000000001,4,3,2,2,Recent Users
11862,27,4,6353.780000000001,5,3,4,4,Champions
11863,63,4,3721.86,4,3,3,3,Potential Loyalist
11864,67,2,2035.4,4,1,2,2,Recent Users
11865,149,5,2053.8,3,3,2,2,Promising
11866,6,5,4032.84,5,3,4,4,Champions
11867,24,5,5317.37,5,3,4,4,Champions
11868,14,7,6522.72,5,4,5,4,Champions
11869,49,3,911.5,4,2,2,2,Recent Users
11870,16,4,2117.29,5,3,2,2,Recent Users
11871,61,5,4607.35,4,3,4,4,Champions
11872,79,5,7995.83,3,3,5,4,Loyal Customers
11873,96,4,1016.3900000000001,3,3,2,2,Promising
11874,9,3,4515.8,5,2,4,3,Potential Loyalist
11875,15,2,4061.95,5,1,4,2,Recent Users
11876,143,4,4718.37,3,3,4,4,Loyal Customers
11877,169,5,7921.77,3,3,5,4,Loyal Customers
11878,164,4,5333.32,3,3,4,4,Loyal Customers
11879,36,4,4671.33,4,3,4,4,Champions
11880,42,4,3490.31,4,3,3,3,Potential Loyalist
11881,22,5,5200.77,5,3,4,4,Champions
11882,27,5,4514.79,5,3,4,4,Champions
11883,52,5,2898.4,4,3,3,3,Potential Loyalist
11884,15,3,4272.84,5,2,4,3,Potential Loyalist
11885,112,3,1690.41,3,2,2,2,Promising
11886,30,7,4680.21,5,4,4,4,Champions
11887,49,4,4944.87,4,3,4,4,Champions
11888,77,4,3937.8900000000003,4,3,3,3,Potential Loyalist
11889,81,3,2531.32,3,2,3,2,Promising
11890,135,3,1189.94,3,2,2,2,Promising
11891,34,1,129.99,4,1,1,1,Price Sensitive
11892,80,1,703.9200000000001,3,1,2,2,Promising
11893,17,3,6359.91,5,2,5,4,Champions
11894,86,8,9645.77,3,5,5,5,Loyal Customers
11895,308,1,43.5,2,1,1,1,About To Sleep
11896,162,4,4716.34,3,3,4,4,Loyal Customers
11897,90,4,5059.3,3,3,4,4,Loyal Customers
11898,15,6,9616.14,5,4,5,4,Champions
11899,287,1,376.98,2,1,1,1,About To Sleep
11900,12,3,1195.38,5,2,2,2,Recent Users
11901,34,5,4509.3,4,3,4,4,Champions
11902,117,2,2057.43,3,1,2,2,Promising
11903,4,5,7359.84,5,3,5,4,Champions
11904,231,3,3998.43,2,2,3,2,About To Sleep
11905,164,4,1691.88,3,3,2,2,Promising
11906,84,7,3832.89,3,4,3,4,Loyal Customers
11907,52,5,4781.85,4,3,4,4,Champions
11909,35,4,5303.82,4,3,4,4,Champions
11910,158,5,5138.84,3,3,4,4,Loyal Customers
11911,41,4,8244.3,4,3,5,4,Champions
11912,10,5,6587.4400000000005,5,3,5,4,Champions
11913,4,5,2559.7400000000002,5,3,3,3,Potential Loyalist
11914,17,3,4376.36,5,2,4,3,Potential Loyalist
11915,27,6,5637.2,5,4,4,4,Champions
11916,33,5,6593.360000000001,4,3,5,4,Champions
11917,19,3,3329.9,5,2,3,2,Recent Users
11918,264,1,176.97,2,1,1,1,About To Sleep
11919,16,6,4830.26,5,4,4,4,Champions
11920,34,5,1930.88,4,3,2,2,Recent Users
11921,175,3,3728.88,3,2,3,2,Promising
11922,67,4,2702.86,4,3,3,3,Potential Loyalist
11923,30,3,2970.84,5,2,3,2,Recent Users
11924,50,3,2578.84,4,2,3,2,Recent Users
11925,135,3,1021.8900000000001,3,2,2,2,Promising
11926,28,3,2968.94,5,2,3,2,Recent Users
11927,132,3,4134.9,3,2,4,3,Needs Attention
11928,331,1,653.95,2,1,1,1,About To Sleep
11929,211,3,5915.92,2,2,4,3,Hibernating
11930,51,5,1787.9,4,3,2,2,Recent Users
11931,27,10,8565.630000000001,5,5,5,5,Champions
11932,43,4,5264.27,4,3,4,4,Champions
11933,92,5,5364.89,3,3,4,4,Loyal Customers
11934,106,7,10643.24,3,4,5,4,Loyal Customers
11935,117,2,1929.99,3,1,2,2,Promising
11936,36,5,5802.79,4,3,4,4,Champions
11937,151,6,8418.65,3,4,5,4,Loyal Customers
11938,68,6,7584.21,4,4,5,4,Champions
11939,38,4,3340.92,4,3,3,3,Potential Loyalist
11940,80,8,4763.77,3,5,4,4,Loyal Customers
11941,7,5,7583.81,5,3,5,4,Champions
11942,56,1,22.0,4,1,1,1,Price Sensitive
11943,319,1,278.96000000000004,2,1,1,1,About To Sleep
11944,24,5,6346.35,5,3,4,4,Champions
11945,9,2,4351.39,5,1,4,2,Recent Users
11946,97,2,703.9300000000001,3,1,2,2,Promising
11947,16,7,5207.27,5,4,4,4,Champions
11948,49,3,4359.87,4,2,4,3,Potential Loyalist
11949,177,4,4241.85,3,3,4,4,Loyal Customers
11950,11,4,2049.44,5,3,2,2,Recent Users
11951,39,4,6394.85,4,3,5,4,Champions
11952,25,3,842.4200000000001,5,2,2,2,Recent Users
11953,72,7,9182.720000000001,4,4,5,4,Champions
11954,64,3,1684.4,4,2,2,2,Recent Users
11955,17,4,5204.35,5,3,4,4,Champions
11956,168,4,4775.3,3,3,4,4,Loyal Customers
11957,86,1,4120.4,3,1,4,2,Promising
11958,259,2,4066.86,2,1,4,2,About To Sleep
11959,37,3,2366.3500000000004,4,2,3,2,Recent Users
11960,38,4,972.45,4,3,2,2,Recent Users
11961,56,2,876.4000000000001,4,1,2,2,Recent Users
11962,24,4,4256.72,5,3,4,4,Champions
11963,14,8,9360.710000000001,5,5,5,5,Champions
11964,279,1,2051.98,2,1,2,2,About To Sleep
11965,179,2,3357.46,3,1,3,2,Promising
11966,93,5,8499.84,3,3,5,4,Loyal Customers
11967,237,3,4509.92,2,2,4,3,Hibernating
11968,147,5,4240.22,3,3,4,4,Loyal Customers
11969,139,3,1734.46,3,2,2,2,Promising
11970,52,4,4908.79,4,3,4,4,Champions
11971,83,7,3113.7300000000005,3,4,3,4,Loyal Customers
11972,142,5,3556.37,3,3,3,3,Needs Attention
11973,232,2,4730.97,2,1,4,2,About To Sleep
11974,115,2,2615.82,3,1,3,2,Promising
11975,23,4,6453.33,5,3,5,4,Champions
11976,214,4,4114.84,2,3,4,4,Can't Lose Them
11977,93,4,3895.37,3,3,3,3,Needs Attention
11978,16,2,1167.91,5,1,2,2,Recent Users
11979,78,6,8066.8,4,4,5,4,Champions
11980,163,2,503.93000000000006,3,1,1,1,Promising
11981,109,4,1164.89,3,3,2,2,Promising
11982,84,5,6475.25,3,3,5,4,Loyal Customers
11983,116,3,3696.48,3,2,3,2,Promising
11984,2,3,3918.96,5,2,3,2,Recent Users
11985,16,5,4448.89,5,3,4,4,Champions
11986,112,3,2074.3900000000003,3,2,2,2,Promising
11987,25,9,6942.25,5,5,5,5,Champions
11988,37,2,2097.36,4,1,2,2,Recent Users
11989,38,4,5902.27,4,3,4,4,Champions
11990,44,4,5347.89,4,3,4,4,Champions
11992,63,6,6583.79,4,4,5,4,Champions
11993,134,5,5674.84,3,3,4,4,Loyal Customers
11994,246,4,3251.3900000000003,2,3,3,3,Hibernating
11995,10,6,7112.360000000001,5,4,5,4,Champions
11996,3,5,5776.78,5,3,4,4,Champions
11997,34,5,3603.28,4,3,3,3,Potential Loyalist
11998,40,2,694.9100000000001,4,1,2,2,Recent Users
11999,11,4,2451.92,5,3,3,3,Potential Loyalist
12000,30,5,2789.35,5,3,3,3,Potential Loyalist
12001,11,3,2846.93,5,2,3,2,Recent Users
12002,21,7,6148.75,5,4,4,4,Champions
12003,132,3,1127.38,3,2,2,2,Promising
12004,76,4,5024.9400000000005,4,3,4,4,Champions
12005,3,4,5388.82,5,3,4,4,Champions
12006,82,1,389.97,3,1,1,1,Promising
12007,8,4,7055.31,5,3,5,4,Champions
12008,6,8,7490.16,5,5,5,5,Champions
12009,69,4,4003.4,4,3,3,3,Potential Loyalist
12010,94,2,2588.41,3,1,3,2,Promising
12011,42,7,5655.8,4,4,4,4,Champions
12012,62,6,6938.83,4,4,5,4,Champions
12013,33,3,3660.39,4,2,3,2,Recent Users
12014,5,4,2584.44,5,3,3,3,Potential Loyalist
12015,71,8,7026.64,4,5,5,5,Champions
12016,108,3,2460.28,3,2,3,2,Promising
12017,124,4,5465.92,3,3,4,4,Loyal Customers
12019,99,4,4139.89,3,3,4,4,Loyal Customers
12020,108,2,1888.43,3,1,2,2,Promising
12021,101,4,2355.84,3,3,3,3,Needs Attention
12022,54,7,6649.16,4,4,5,4,Champions
12023,48,5,5402.35,4,3,4,4,Champions
12024,170,7,10635.3,3,4,5,4,Loyal Customers
12025,285,4,1530.3600000000001,2,3,2,2,About To Sleep
12026,110,4,5977.88,3,3,4,4,Loyal Customers
12027,51,10,14627.5,4,5,5,5,Champions
12028,2,2,1324.9,5,1,2,2,Recent Users
12029,55,7,8648.87,4,4,5,4,Champions
12030,240,1,327.5,2,1,1,1,About To Sleep
12031,39,4,2438.44,4,3,3,3,Potential Loyalist
12032,38,6,5131.75,4,4,4,4,Champions
12033,57,4,6277.76,4,3,4,4,Champions
12034,98,2,3283.92,3,1,3,2,Promising
12035,81,6,10966.15,3,4,5,4,Loyal Customers
12036,151,2,1993.95,3,1,2,2,Promising
12037,35,3,2180.3900000000003,4,2,3,2,Recent Users
12038,1,7,10176.78,5,4,5,4,Champions
12039,74,3,1586.4,4,2,2,2,Recent Users
12040,118,3,2570.31,3,2,3,2,Promising
12041,2,7,7443.780000000001,5,4,5,4,Champions
12042,248,2,4807.92,2,1,4,2,About To Sleep
12043,202,4,5129.29,2,3,4,4,Can't Lose Them
12044,67,3,4504.42,4,2,4,3,Potential Loyalist
12045,1,6,5265.85,5,4,4,4,Champions
12046,21,2,401.95000000000005,5,1,1,1,Price Sensitive
12047,60,3,2326.8500000000004,4,2,3,2,Recent Users
12048,285,1,528.46,2,1,1,1,About To Sleep
12049,86,4,4402.39,3,3,4,4,Loyal Customers
12050,75,2,3516.83,4,1,3,2,Recent Users
12051,66,2,2632.41,4,1,3,2,Recent Users
12052,85,5,1954.8600000000001,3,3,2,2,Promising
12053,243,2,495.42,2,1,1,1,About To Sleep
12054,47,7,5254.7300000000005,4,4,4,4,Champions
12055,170,2,1726.0,3,1,2,2,Promising
12056,71,8,3360.32,4,5,3,4,Champions
12057,28,4,1594.92,5,3,2,2,Recent Users
12059,11,4,6042.860000000001,5,3,4,4,Champions
12060,200,2,3680.95,2,1,3,2,About To Sleep
12061,108,3,3851.88,3,2,3,2,Promising
12062,162,2,2283.86,3,1,3,2,Promising
12063,112,3,1568.38,3,2,2,2,Promising
12064,80,2,1338.39,3,1,2,2,Promising
12065,77,8,9449.77,4,5,5,5,Champions
12066,27,4,3114.37,5,3,3,3,Potential Loyalist
12067,72,3,3016.38,4,2,3,2,Recent Users
12068,149,3,4347.85,3,2,4,3,Needs Attention
12069,13,3,2486.8500000000004,5,2,3,2,Recent Users
12070,171,2,391.95000000000005,3,1,1,1,Promising
12071,18,3,3648.88,5,2,3,2,Recent Users
12072,62,4,3458.84,4,3,3,3,Potential Loyalist
12073,23,3,6300.93,5,2,4,3,Potential Loyalist
12074,22,6,5242.34,5,4,4,4,Champions
12075,113,4,5553.26,3,3,4,4,Loyal Customers
12076,18,5,2773.92,5,3,3,3,Potential Loyalist
12077,46,2,1064.49,4,1,2,2,Recent Users
12078,30,6,4143.89,5,4,4,4,Champions
12079,134,4,4234.87,3,3,4,4,Loyal Customers
12080,122,5,1039.48,3,3,2,2,Promising
12081,186,4,3168.7400000000002,3,3,3,3,Needs Attention
12082,152,1,1800.0,3,1,2,2,Promising
12083,29,3,4307.39,5,2,4,3,Potential Loyalist
12084,48,2,1440.3700000000001,4,1,2,2,Recent Users
12085,20,5,6205.22,5,3,4,4,Champions
12086,71,7,4127.67,4,4,4,4,Champions
12087,40,3,5055.36,4,2,4,3,Potential Loyalist
12088,27,3,2146.9,5,2,3,2,Recent Users
12089,28,5,4024.3100000000004,5,3,4,4,Champions
12090,36,2,3467.88,4,1,3,2,Recent Users
12091,223,5,6000.31,2,3,4,4,Can't Lose Them
12092,18,6,7645.79,5,4,5,4,Champions
12093,30,5,2097.79,5,3,2,2,Recent Users
12094,24,4,3152.36,5,3,3,3,Potential Loyalist
12095,76,5,5013.39,4,3,4,4,Champions
12096,21,5,5125.43,5,3,4,4,Champions
12097,27,3,4707.9,5,2,4,3,Potential Loyalist
12098,54,8,5575.84,4,5,4,4,Champions
12099,116,2,1997.98,3,1,2,2,Promising
12100,125,1,1939.41,3,1,2,2,Promising
12101,145,2,563.9200000000001,3,1,1,1,Promising
12102,85,2,1227.95,3,1,2,2,Promising
12103,17,7,4700.32,5,4,4,4,Champions
12104,94,6,6235.9,3,4,4,4,Loyal Customers
12105,70,2,589.48,4,1,1,1,Price Sensitive
12106,49,5,3328.82,4,3,3,3,Potential Loyalist
12107,62,4,6065.92,4,3,4,4,Champions
12108,165,3,3328.42,3,2,3,2,Promising
12109,58,3,4123.91,4,2,4,3,Potential Loyalist
12110,29,3,3772.42,5,2,3,2,Recent Users
12111,40,3,3413.37,4,2,3,2,Recent Users
12112,25,4,7493.76,5,3,5,4,Champions
12113,48,3,1287.92,4,2,2,2,Recent Users
12114,164,1,98.99000000000001,3,1,1,1,Promising
12115,187,4,4709.98,3,3,4,4,Loyal Customers
12116,88,3,7011.85,3,2,5,4,Loyal Customers
12118,19,5,4306.79,5,3,4,4,Champions
12119,163,5,5442.89,3,3,4,4,Loyal Customers
12120,48,6,6298.34,4,4,4,4,Champions
12121,110,4,1336.4,3,3,2,2,Promising
12122,326,1,22.0,2,1,1,1,About To Sleep
12123,150,6,9601.32,3,4,5,4,Loyal Customers
12124,63,5,7017.280000000001,4,3,5,4,Champions
12125,366,1,934.0,2,1,2,2,About To Sleep
12126,110,7,8722.33,3,4,5,4,Loyal Customers
12127,36,4,2653.86,4,3,3,3,Potential Loyalist
12128,22,4,4464.83,5,3,4,4,Champions
12129,14,2,2194.95,5,1,3,2,Recent Users
12130,4,4,4272.35,5,3,4,4,Champions
12131,70,3,2066.91,4,2,2,2,Recent Users
12132,81,11,11259.1,3,5,5,5,Loyal Customers
12133,223,1,96.49000000000001,2,1,1,1,About To Sleep
12134,203,6,4703.3,2,4,4,4,Can't Lose Them
12136,305,4,8836.26,2,3,5,4,Can't Lose Them
12137,5,4,7394.79,5,3,5,4,Champions
12138,42,1,2196.0,4,1,3,2,Recent Users
12139,5,7,7847.91,5,4,5,4,Champions
12140,20,8,3721.23,5,5,3,4,Champions
12141,57,6,9379.67,4,4,5,4,Champions
12142,89,1,435.96000000000004,3,1,1,1,Promising
12143,66,2,216.98000000000002,4,1,1,1,Price Sensitive
12144,50,4,5770.860000000001,4,3,4,4,Champions
12145,6,5,7631.29,5,3,5,4,Champions
12146,241,3,4094.8900000000003,2,2,4,3,Hibernating
12147,21,6,5387.77,5,4,4,4,Champions
12148,1,3,2372.3500000000004,5,2,3,2,Recent Users
12149,17,4,2644.83,5,3,3,3,Potential Loyalist
12150,70,6,5257.32,4,4,4,4,Champions
12151,12,5,5154.83,5,3,4,4,Champions
12152,91,3,6174.860000000001,3,2,4,3,Needs Attention
12153,21,7,8007.280000000001,5,4,5,4,Champions
12154,92,3,4217.85,3,2,4,3,Needs Attention
12155,30,5,4676.92,5,3,4,4,Champions
12156,300,2,2451.44,2,1,3,2,About To Sleep
12157,63,4,3298.37,4,3,3,3,Potential Loyalist
12158,177,2,1082.92,3,1,2,2,Promising
12159,58,4,5218.7300000000005,4,3,4,4,Champions
12160,39,2,714.44,4,1,2,2,Recent Users
12161,102,4,1735.88,3,3,2,2,Promising
12162,8,4,4401.87,5,3,4,4,Champions
12163,74,4,3873.35,4,3,3,3,Potential Loyalist
12164,99,2,3196.91,3,1,3,2,Promising
12165,20,7,3332.27,5,4,3,4,Champions
12166,108,6,7285.66,3,4,5,4,Loyal Customers
12167,73,2,2535.99,4,1,3,2,Recent Users
12168,93,4,7900.860000000001,3,3,5,4,Loyal Customers
12169,82,5,9690.42,3,3,5,4,Loyal Customers
12170,207,7,6573.13,2,4,5,4,Can't Lose Them
12171,35,9,7475.78,4,5,5,5,Champions
12172,79,4,7859.31,3,3,5,4,Loyal Customers
12173,42,3,4107.39,4,2,4,3,Potential Loyalist
12174,24,5,3653.79,5,3,3,3,Potential Loyalist
12175,120,5,6387.780000000001,3,3,5,4,Loyal Customers
12176,264,2,1876.47,2,1,2,2,About To Sleep
12177,48,4,5443.87,4,3,4,4,Champions
12178,4,6,5635.87,5,4,4,4,Champions
12179,97,4,3598.4,3,3,3,3,Needs Attention
12180,37,5,9325.85,4,3,5,4,Champions
12181,9,3,4016.34,5,2,3,2,Recent Users
12182,78,6,6706.32,4,4,5,4,Champions
12183,36,6,4843.31,4,4,4,4,Champions
12184,228,2,569.4200000000001,2,1,1,1,About To Sleep
12185,85,3,3043.87,3,2,3,2,Promising
12186,154,4,1898.92,3,3,2,2,Promising
12187,108,3,816.95,3,2,2,2,Promising
12188,6,5,5517.81,5,3,4,4,Champions
12189,38,4,1457.85,4,3,2,2,Recent Users
12190,11,2,2810.9300000000003,5,1,3,2,Recent Users
12191,148,5,5891.72,3,3,4,4,Loyal Customers
12192,36,6,6376.63,4,4,5,4,Champions
12193,79,2,2537.4,3,1,3,2,Promising
12194,49,6,4689.37,4,4,4,4,Champions
12195,87,5,1933.39,3,3,2,2,Promising
12196,28,5,5148.85,5,3,4,4,Champions
12197,168,2,390.47,3,1,1,1,Promising
12198,19,4,4101.360000000001,5,3,4,4,Champions
12199,97,4,3229.4,3,3,3,3,Needs Attention
12200,2,6,7517.82,5,4,5,4,Champions
12201,10,8,5157.71,5,5,4,4,Champions
12202,124,5,4041.41,3,3,4,4,Loyal Customers
12203,57,4,5730.25,4,3,4,4,Champions
12204,16,6,9193.83,5,4,5,4,Champions
12205,99,4,4766.87,3,3,4,4,Loyal Customers
12206,112,4,6162.76,3,3,4,4,Loyal Customers
12207,163,2,2972.9300000000003,3,1,3,2,Promising
12208,9,6,8315.37,5,4,5,4,Champions
12209,17,8,6257.82,5,5,4,4,Champions
12210,73,5,9856.34,4,3,5,4,Champions
12211,32,8,5708.280000000001,4,5,4,4,Champions
12212,249,2,697.97,2,1,2,2,About To Sleep
12213,34,4,2261.86,4,3,3,3,Potential Loyalist
12214,43,2,4105.89,4,1,4,2,Recent Users
12215,164,2,2720.98,3,1,3,2,Promising
12216,20,6,4057.37,5,4,4,4,Champions
12217,11,6,7808.2,5,4,5,4,Champions
12218,7,7,6030.31,5,4,4,4,Champions
12219,165,2,796.4200000000001,3,1,2,2,Promising
12220,6,10,7795.13,5,5,5,5,Champions
12221,308,2,948.4100000000001,2,1,2,2,About To Sleep
12222,37,3,2053.38,4,2,2,2,Recent Users
12223,154,2,1911.94,3,1,2,2,Promising
12224,61,7,9903.74,4,4,5,4,Champions
12225,70,2,241.47000000000003,4,1,1,1,Price Sensitive
12226,79,3,5262.4,3,2,4,3,Needs Attention
12227,65,5,2557.8100000000004,4,3,3,3,Potential Loyalist
12228,115,2,3426.42,3,1,3,2,Promising
12229,193,3,4633.860000000001,2,2,4,3,Hibernating
12230,42,8,8776.630000000001,4,5,5,5,Champions
12231,89,4,2243.88,3,3,3,3,Needs Attention
12232,122,4,2424.91,3,3,3,3,Needs Attention
12233,300,2,3118.96,2,1,3,2,About To Sleep
12234,32,5,4431.24,4,3,4,4,Champions
12235,32,2,5536.92,4,1,4,2,Recent Users
12236,74,3,3024.91,4,2,3,2,Recent Users
12237,23,3,1849.3200000000002,5,2,2,2,Recent Users
12238,40,6,3716.3,4,4,3,4,Champions
12239,3,5,3999.43,5,3,3,3,Potential Loyalist
12240,25,5,1362.8500000000001,5,3,2,2,Recent Users
12241,73,4,2533.84,4,3,3,3,Potential Loyalist
12242,73,2,1628.0,4,1,2,2,Recent Users
12243,33,4,4038.82,4,3,4,4,Champions
12244,27,3,3678.96,5,2,3,2,Recent Users
12245,100,6,10118.24,3,4,5,4,Loyal Customers
12246,62,4,4672.85,4,3,4,4,Champions
12247,109,2,348.47,3,1,1,1,Promising
12248,62,5,6225.35,4,3,4,4,Champions
12249,113,4,5304.89,3,3,4,4,Loyal Customers
12250,46,7,6720.77,4,4,5,4,Champions
12251,92,3,4591.33,3,2,4,3,Needs Attention
12252,124,3,5195.41,3,2,4,3,Needs Attention
12253,78,4,2047.8600000000001,4,3,2,2,Recent Users
12254,219,1,1691.95,2,1,2,2,About To Sleep
12255,62,5,4840.38,4,3,4,4,Champions
12256,57,4,5391.27,4,3,4,4,Champions
12257,88,7,4608.17,3,4,4,4,Loyal Customers
12258,97,6,9003.220000000001,3,4,5,4,Loyal Customers
12259,10,4,4969.89,5,3,4,4,Champions
12260,50,6,4553.3,4,4,4,4,Champions
12261,8,7,7709.2300000000005,5,4,5,4,Champions
12262,128,4,5375.360000000001,3,3,4,4,Loyal Customers
12263,164,3,1038.9,3,2,2,2,Promising
12264,126,3,4054.3900000000003,3,2,4,3,Needs Attention
12265,90,4,3696.88,3,3,3,3,Needs Attention
12266,110,4,3073.81,3,3,3,3,Needs Attention
12267,54,6,3764.21,4,4,3,4,Champions
12268,121,1,3353.9300000000003,3,1,3,2,Promising
12269,47,2,417.94,4,1,1,1,Price Sensitive
12270,225,4,928.45,2,3,2,2,About To Sleep
12271,12,11,15579.45,5,5,5,5,Champions
12272,106,3,872.9100000000001,3,2,2,2,Promising
12273,45,3,3180.4,4,2,3,2,Recent Users
12274,110,6,3064.86,3,4,3,4,Loyal Customers
12275,115,2,1876.96,3,1,2,2,Promising
12276,47,10,7272.65,4,5,5,5,Champions
12277,37,7,6518.2300000000005,4,4,5,4,Champions
12278,111,3,3306.82,3,2,3,2,Promising
12279,137,1,195.97,3,1,1,1,Promising
12280,18,6,5706.39,5,4,4,4,Champions
12281,129,2,613.44,3,1,1,1,Promising
12282,26,6,4585.28,5,4,4,4,Champions
12283,6,13,11433.48,5,5,5,5,Champions
12284,115,3,5302.95,3,2,4,3,Needs Attention
12285,116,2,509.94000000000005,3,1,1,1,Promising
